Seed,Closest,Furthest,Average
2642,1576.9817,37801.797,16643.379
2643,2098.345,40890.895,18455.758
2644,1465.7837,37445.938,17735.979
2645,1451.1323,39611.625,17630.887
2646,1814.6097,37964.105,17198.863
2647,1790.563,36245.582,16993.633
2648,1497.4761,37777.695,17046.385
2649,1543.9849,38547.51,17240.66
2650,1408.9766,40705.594,17069.477
2651,1332.0818,39242.137,17902.795
2652,1387.9453,38063.332,18172.146
2653,1579.5695,38105.53,16929.207
2654,1526.1836,39251.004,18403.361
2655,1335.2379,36476.668,17337.969
2656,1361.8479,39484.15,17699.195
2657,1235.7258,38129.7,17879.643
2658,1394.395,37734.812,17585.041
2659,1289.866,38182.043,17700.96
2660,1459.231,36271.297,16530.383
2661,1377.6948,38026.465,17304.057
2662,1355.4142,37816.707,17498.24
2663,1596.4594,39301.137,16907.807
2664,1640.3092,40033.34,18143.924
2665,2248.8467,39559.598,17679.186
2666,1315.0448,39650.887,17317.135
2667,1881.5371,37650.11,16702.145
2668,2014.5731,34826.082,16822.225
2669,1382.283,39069.152,17745.066
2670,1879.7435,35420.67,16411.75
2671,1269.8376,39364.492,16874.191
2672,1391.7407,36510.973,17752.82
2673,1904.9425,38865.465,18307.252
2674,2041.3481,36522.418,16399.576
2675,1654.8225,35954.344,16462.555
2676,1410.8038,39340.688,17497.996
2677,1158.1077,38084.5,18090.52
2678,1413.5797,40686.938,18268.71
2679,1567.7292,37075.38,16700.977
2680,1632.7964,36285.8,16668.07
2681,1452.2734,38207.504,18002.646
2682,1597.3008,35009.156,16536.236
2683,1482.7887,37385.723,17191.75
2684,1722.5203,37072.484,16691.521
2685,1535.2881,35842.14,16424.771
2686,2058.4404,39360.53,18074.79
2687,1687.0736,34066.164,15279.833
2688,1671.8911,39919.74,16400.957
2689,1366.9019,36285.36,16401.045
2690,1721.8335,40101.35,17670.584
2691,1354.5907,40157.906,17515.76
2692,1577.2299,38928.516,17805.82
2693,1361.8848,38503.58,17491.094
2694,2202.778,40858.336,18421.57
2695,2307.583,39185.047,18494.773
2696,1616.5775,38452.195,17813.54
2697,1756.8738,39325.887,17730.799
2698,1217.1449,35939.293,16159.75
2699,1700.5504,35943.973,16228.127
2700,1586.5656,37959.844,17771.418
2701,1923.8435,39820.617,18195.191
2702,1695.5688,38532.914,17861.025
2703,1011.1599,36203.816,16315.076
2704,1826.1558,40071.395,17428.176
2705,1282.8079,38892.05,17781.799
2706,1526.592,37629.477,17243.424
2707,2078.7285,38682.574,17533.021
2708,2376.3333,36855.254,17262.963
2709,1408.9878,37837.484,18363.256
2710,1916.8804,39793.562,17830.877
2711,1463.6222,40531.7,17513.758
2712,1401.0104,37166.887,18362.875
2713,1419.5859,37551.36,17413.355
2714,1083.4188,35860.56,17186.705
2715,1410.6996,36227.973,17706.998
2716,1429.4886,40542.99,17688.76
2717,1583.1913,38946.562,17984.32
2718,1548.0734,37628.094,17098.12
2719,1249.6039,38530.453,16414.906
2720,2071.3975,40134.86,18249.834
2721,1371.3964,35725.797,16725.033
2722,1745.71,39659.89,18188.408
2723,1907.2762,37704.92,17848.441
2724,1309.3394,36263.332,16095.853
2725,1377.1572,39310.215,17513.492
2726,1762.005,41293.8,17714.812
2727,1863.637,38073.562,17143.701
2728,1420.7065,37830.65,16984.55
2729,1818.9705,37325.848,16920.627
2730,1749.7842,38583.17,17643.31
2731,1451.0873,37559.53,18096.223
2732,1801.2435,39223.953,17172.902
2733,1461.9626,36186.31,16944.277
2734,1398.524,39868.18,17208.43
2735,1393.205,39434.61,17600.365
2736,1650.3837,39699.164,18409.43
2737,1426.5732,38186.36,16511.906
2738,1617.3462,38540.797,17706.57
2739,1963.5488,39034.21,17422.836
2740,1187.439,37148.83,16116.482
2741,1783.4061,39170.086,17882.18
2742,1276.6235,39524.266,17487.277
2743,1407.3636,38364.258,17409.277
2744,1569.2188,36583.805,17726.965
2745,1643.8809,38795.438,17123.945
2746,1584.4989,37856.152,17836.406
2747,1356.3635,37652.926,17102.465
2748,1660.0369,37564.734,17312.727
2749,1475.5425,39431.297,17680.13
2750,1626.5034,40015.73,18023.43
2751,1783.5228,36673.918,16794.514
2752,1977.2134,35948.133,17158.852
2753,1566.5289,39009.777,17209.408
2754,1357.8875,36909.16,17714.691
2755,1789.0211,36677.355,16448.809
2756,1982.0063,39139.21,17735.68
2757,1720.7465,38101.98,17857.156
2758,1775.6451,37712.47,17233.12
2759,1217.2456,35860.62,16687.572
2760,1593.0299,38948.75,18717.49
2761,1641.6355,36698.188,16672.867
2762,1598.4104,39151.832,17760.102
2763,1694.5299,35302.113,16712.646
2764,1919.5054,37474.23,17266.783
2765,1517.3275,36016.547,15627.561
2766,1349.6462,40406.492,17900.621
2767,1215.3317,37495.914,17918.09
2768,1627.6681,38100.496,16977.617
2769,1401.1445,39949.176,18570.262
2770,1813.6852,38335.156,18420.652
2771,1772.5226,36719.93,16354.995
2772,1368.5916,38295.35,17669.602
2773,1534.0063,38894.05,18065.701
2774,1230.3629,39258.39,17873.588
2775,1894.0532,38092.73,17785.758
2776,1528.6938,36892.043,18053.672
2777,1461.7075,34720.668,16158.969
2778,1522.6033,37326.285,17047.934
2779,1283.4911,39551.867,17346.584
2780,2048.3635,38145.24,17320.674
2781,1725.0344,39872.336,17487.357
2782,1203.8036,37565.35,16798.775
2783,1925.097,36740.46,17182.195
2784,1371.931,39217.33,17323.191
2785,1699.5042,39569.34,18395.084
2786,1117.7612,39148.69,17670.072
2787,1720.9401,38626.945,17613.893
2788,1530.7388,41579.273,18922.854
2789,1386.4944,39366.836,17278.37
2790,1412.9397,39144.363,17557.596
2791,1864.4116,39578.32,17364.25
2792,1528.8713,37281.24,17044.828
2793,1021.7263,40453.547,17014.865
2794,1491.4061,34245.297,15532.625
2795,1724.9932,38442.42,17980.326
2796,2154.081,36051.48,16894.406
2797,1441.5568,38262.984,17791.79
2798,1515.9966,35701.703,17095.23
2799,1840.8306,38611.637,16578.336
2800,1484.4067,39707.824,18332.385
2801,1956.8956,38034.656,18206.004
2802,1870.9998,39861.043,18225.406
2803,1372.6504,37715.516,17009.367
2804,2126.3801,37795.703,17358.549
2805,1490.1838,37576.973,16298.781
2806,1414.9052,39816.383,17812.773
2807,1514.3075,37539.09,17444.799
2808,1536.6654,40113.797,17972.17
2809,1261.3839,39607.4,18509.93
2810,1568.8602,36369.863,17134.783
2811,1341.7063,36794.914,17517.32
2812,952.845,37278.098,16254.262
2813,1166.8806,39671.277,17847.975
2814,1173.1616,35429.67,16868.715
2815,1445.3978,41487.492,18660.066
2816,1895.7251,36001.793,16959.045
2817,2086.9783,40105.67,16857.736
2818,1467.2368,37991.93,17587.406
2819,1385.5957,38464.37,16958.809
2820,1555.2045,36854.23,16955.049
2821,1331.9828,38165.25,17229.451
2822,1543.8638,37153.527,17657.33
2823,1757.4342,39961.086,17541.098
2824,1705.6613,33739.734,16551.799
2825,1323.0671,38051.25,17634.037
2826,1596.3092,35598.43,16862.693
2827,1280.9761,39350.71,17038.418
2828,1764.0724,37017.95,16524.34
2829,1759.2609,38684.523,17375.63
2830,2028.9724,38005.582,17114.021
2831,1418.9894,40050.79,18658.564
2832,1310.4774,37250.49,17162.514
2833,1225.6001,38138.145,16560.13
2834,1402.296,38450.668,17605.656
2835,1366.0986,37400.05,17336.484
2836,1011.1365,37710.465,17249.955
2837,1716.9674,38720.496,18015.229
2838,1697.8384,38698.74,18300.465
2839,1035.0757,36695.93,16358.864
2840,1500.667,39640.766,17714.139
2841,1519.7012,36913.7,16768.479
2842,1682.4116,39605.46,18229.477
2843,1324.7495,40281.08,17887.555
2844,1504.8054,40068.234,17157.332
2845,1875.625,36959.453,17254.781
2846,1664.8925,39761.617,17474.006
2847,1328.8324,39146.89,17365.572
2848,1582.8566,38407.254,17036.719
2849,1514.9244,36679,16705.256
2850,1892.5577,39585.676,18108.102
2851,1189.876,36462.51,16101.219
2852,1478.0614,38504.39,16501.91
2853,1555.0659,38802.73,17514.305
2854,1594.5734,34831.395,15947.21
2855,1335.2119,39935.195,18782.732
2856,1989.9353,37321.867,17633.922
2857,1124.4087,37608.12,17658.873
2858,1690.8036,40245.84,18404.28
2859,1791.5688,37374.723,17734
2860,1668.7787,39809.61,17348.281
2861,1656.9371,39108.57,17619.826
2862,1399.6699,37893.668,16978.209
2863,1609.7291,39896.863,17717.998
2864,1579.9614,40465.64,17224.043
2865,1548.9664,39553.965,18097.354
2866,1655.742,36272.605,16649.668
2867,1766.5891,39758.312,17993.328
2868,1385.5432,39570.09,16145.299
2869,1210.0809,39393.668,17532.191
2870,1825.0137,39632.703,18028.756
2871,2050.4705,38504.54,17080.672
2872,1313.5172,38476.984,17347.377
2873,1696.8175,37271.26,17057.885
2874,1812.9745,38275.156,17188.18
2875,1591.8993,39643.992,18832.232
2876,1706.9113,38966.61,17908.795
2877,1435.1869,37544.062,18068.299
2878,1269.0657,37017.17,16896.217
2879,1257.765,39143.715,16741.008
2880,1381.7751,37764.223,17485.219
2881,1282.2344,38048.727,17087.996
2882,1966.0514,37906.01,17970.49
2883,1491.5388,38240.555,18563.525
2884,1150.8275,36930.19,17741.775
2885,1679.0814,38304.96,18011.16
2886,1216.3889,38718.965,17286.602
2887,1635.8506,36043.492,16753.867
2888,1787.0698,38907.57,17134.027
2889,1716.7714,39200.043,17401.72
2890,1702.4707,39625.055,17586.06
2891,1726.4105,39484.926,17961.248
2892,2070.8525,37344.57,17262.021
2893,1526.9878,38003.93,17982.59
2894,1678.0007,36496.01,17321.61
2895,1857.4001,38935.16,18056.914
2896,1218.162,36652.254,16783.676
2897,1179.6636,38215.61,16931.002
2898,1779.6317,36284.1,16641.715
2899,1899.9692,38115.938,17763.79
2900,1377.5823,37157.33,16753.605
2901,1748.2557,37892.77,17449.35
2902,1936.2155,37239.523,17543.064
2903,1397.0798,36094.168,16276.755
2904,1728.7452,38876.42,16663.133
2905,1540.6941,38092.473,16359.25
2906,1582.6821,36579.85,17385.658
2907,1493.0011,38444.195,17362.635
2908,1429.2155,39605.098,18178.57
2909,917.59235,38265.207,17391.639
2910,1441.6708,38498.42,17053.396
2911,1609.998,37595.098,16909.615
2912,1751.6632,39408.285,17544.758
2913,1616.6514,37082.574,17017.273
2914,1647.9995,38085.473,18100.396
2915,1875.284,39835.637,17597.39
2916,1835.3033,39494.332,17546.773
2917,1210.5662,39701.17,17440.47
2918,2034.6936,39296.145,17987.342
2919,1193.3755,38986.113,18709.111
2920,1819.2906,38994.906,17880.387
2921,1443.4331,37678.004,16760.83
2922,1970.123,37228.945,16725.193
2923,1190.7755,37624.766,17032.227
2924,1322.0513,41374.027,18226.992
2925,2135.0183,39154.61,17210.904
2926,1422.554,37165.312,16805.746
2927,1838.4436,36416.55,16613.934
2928,1334.2028,37987.395,17643.287
2929,1557.6567,36800.434,17183.271
2930,1826.3237,37238.08,17404.074
2931,1341.7771,36655.08,16347.1455
2932,2164.1943,36762.105,17056.256
2933,1967.4685,36736.965,16820.727
2934,1654.4956,40010.89,17355.908
2935,1557.0424,36873.918,17683.486
2936,1230.6857,39103.21,17409.271
2937,1287.4424,33654.57,15799.33
2938,1529.7819,38796.375,17202.43
2939,1484.4464,39676.805,18306.508
2940,1400.9448,38337.047,17736.1
2941,1639.0773,39370.113,17542.416
2942,1746.0393,40583.684,18841.469
2943,1212.5199,38762.69,17348.215
2944,1381.8916,36736.016,17185.21
2945,1131.9534,37819.58,18389.41
2946,1715.0214,38043.91,17526.014
2947,1361.1548,37318.766,16660.312
2948,1144.1223,38556.695,17494.27
2949,1873.752,37275.227,17042.867
2950,1183.9398,37852.047,15661.027
2951,1795.6882,38957.266,18561.936
2952,1205.6907,37442.453,17244.781
2953,1758.6156,38219.895,17977.113
2954,1943.062,39318.312,18556.553
2955,1208.5482,38145.79,18093.814
2956,1641.9507,38716.055,17796.443
2957,1976.6066,38485.406,18479.445
2958,1456.4854,40635.973,17758.512
2959,1547.807,37508.902,17251.705
2960,1946.1501,38325.8,17489.562
2961,1452.4183,37799.64,17426.943
2962,1308.1144,38876.297,17924.656
2963,1587.3513,40430.504,18408.723
2964,1899.3477,37821.445,17606.502
2965,1388.875,39383.984,17559.191
2966,1614.8573,37095.914,16911.66
2967,1480.3711,38848.61,17897.459
2968,1591.3726,39410.297,17959.93
2969,1865.5371,39261.145,18121.775
2970,1845.4802,38800.68,17751.297
2971,1967.2925,39083.54,16665.465
2972,1719.957,39496.047,17477.957
2973,1383.6984,37381.207,17086.064
2974,1655.0258,39528.1,17403.867
2975,1563.8824,37765.934,17419.955
2976,1035.81,38920.203,16580.033
2977,1571.1171,37329.758,17366.453
2978,1841.4868,40600.066,19050.74
2979,1483.2566,38387.98,17550.273
2980,1735.8746,39295.95,16762.014
2981,1559.0491,39959.734,18155.336
2982,1141.4866,36415.32,16617.666
2983,1358.4934,39853.445,18603.275
2984,1286.7648,38557.414,18135.16
2985,1067.2815,35094.76,16010.453
2986,2040.8016,39973.53,18268.945
2987,1815.4183,38604.3,17993.857
2988,1300.7051,39878.703,18601.93
2989,1318.844,40041.746,18144.445
2990,2024.2964,35877.266,16731.947
2991,1070.367,36517.594,17412.953
2992,1257.3323,37244.69,17528.594
2993,1962.7073,40234.98,17727.734
2994,1116.4165,39720.305,18415.242
2995,1583.3317,39367.797,18784.582
2996,1093.7274,40329.457,18582.012
2997,2070.4275,39587.617,18685.281
2998,1242.0505,40264.22,17099.73
2999,1574.2162,38534.62,17279.873
3000,1916.3518,39537.89,17620.434
3001,1683.4177,37033.125,17057.033
3002,1488.0879,38499.383,17483.064
3003,1127.556,39316.977,16965.553
3004,952.91895,38648.008,18025.15
3005,1739.9333,38416.797,16357.239
3006,2326.792,39922.68,18311.152
3007,1412.1869,38592.42,17030.492
3008,2010.5028,38701.43,16933.707
3009,1565.6128,39663.26,18186.96
3010,1631.016,37011.395,17929.51
3011,1787.2565,35882.29,17269.484
3012,1701.4275,38062.203,17795.518
3013,1655.7349,36598.957,17507.092
3014,1526.568,39276.27,17911.412
3015,1581.418,38443.73,17159.535
3016,1360.223,37070.027,16215.714
3017,1458.2659,38019.945,18029.084
3018,1659.6908,41393.766,17404.336
3019,2392.676,40093.074,18708.547
3020,1520.8622,38319.39,16797.188
3021,1248.5308,38916.027,17702.006
3022,1996.1302,36676.586,16775.824
3023,1936.6686,40102.21,18422.588
3024,1204.6128,40576.22,18625.29
3025,1810.652,38779.625,18034.916
3026,1887.4557,39428.535,17606.867
3027,1585.7573,39392.355,18267.621
3028,1614.0916,37300.29,16764.941
3029,1744.7123,39982.043,18428.084
3030,2005.1984,39935.934,17995.37
3031,1978.341,39385.09,17406.055
3032,1834.9026,39539.184,17832.46
3033,1825.3809,40339.14,17978.63
3034,1908.8446,38578.36,17959.51
3035,2002.7322,38600.582,18418.787
3036,2095.3035,41303.477,18779.113
3037,1191.2874,36393.195,16794.938
3038,1444.3373,38012.453,17123.398
3039,1749.1786,39553.207,17452.195
3040,1093.2095,39348.723,17176.023
3041,1664.2561,37730.207,17465.902
3042,1720.0017,37471.586,17312.861
3043,1293.5638,37658.63,17169.576
3044,1491.145,39921.176,18674.186
3045,2094.9849,39499.93,17721.158
3046,1579.2804,39121.074,17629.102
3047,1567.2771,40878.45,17574.092
3048,1746.4991,38250.297,17445.684
3049,1473.5239,38985.844,17453.184
3050,1456.6011,38172.617,17170.629
3051,1655.024,39717.91,17661.328
3052,1737.3627,37530.363,17776.154
3053,1746.498,39821.773,18217.402
3054,1183.9406,39626.08,18068.607
3055,1710.7767,38823.746,18083.865
3056,1643.6038,39156.57,17545.084
3057,1724.9651,39379.934,17705.295
3058,1700.1813,40179.48,18222.174
3059,1700.8109,41276.613,19181.648
3060,1595.1359,39529.7,17052.506
3061,1769.1771,37185.844,16560.51
3062,1939.2114,39568.883,18286.031
3063,1640.377,40205.438,18486.496
3064,1689.541,38971.695,17216.666
3065,1569.6343,37994.883,17407.871
3066,1201.8938,36947.637,17447.898
3067,1753.8005,39951.13,17903.002
3068,1800.4373,39245.887,17866.57
3069,1827.9291,39766.918,18318.057
3070,1829.2687,36816.47,16842.838
3071,1702.4703,38424.29,17992.873
3072,1369.6992,37325.07,16937.695
3073,1547.8372,37866.46,17613.479
3074,1150.36,37538.35,16748.416
3075,1875.9819,38110.234,17838.268
3076,1041.9685,40805.207,17202.164
3077,1722.7362,37880.516,17898.27
3078,1426.3625,41251.41,18062.973
3079,1588.6636,37676.688,17247.918
3080,1841.7255,39168.516,18024.012
3081,1683.8125,36132.574,16834.443
3082,2243.757,38618.203,17687.852
3083,2039.1979,38973.3,17982.383
3084,1460.0941,37807.895,15868.819
3085,1232.0525,37017.73,17203.723
3086,1511.0807,38562.617,18042.686
3087,1275.4324,35588.16,16777.166
3088,1102.1986,37481.09,15887.828
3089,1545.5186,39718.152,18430.008
3090,1138.0146,36680.48,16456.87
3091,1884.5112,36672.617,16933.854
3092,1299.7689,39298.535,18524.75
3093,1905.1665,38377.98,18578.072
3094,1733.0839,36208.05,15960.3125
3095,1229.8737,38853.004,17921.09
3096,1675.944,38712.3,17227.46
3097,1331.0588,39897.02,18333.553
3098,1763.7246,38667.793,17711.88
3099,1549.3162,37575.723,17232.363
3100,2035.204,41137.75,17598.902
3101,1911.5254,37823.58,17104.361
3102,1554.5216,36978.367,16269.123
3103,1855.4966,39544.68,17339.836
3104,1633.5807,39142.785,17883.924
3105,1791.7064,37319.875,18184.947
3106,1174.4758,38243.133,17784.482
3107,1462.7389,38404.516,17346.148
3108,1437.7156,39730.04,17187.281
3109,1183.9082,38727.66,17346.674
3110,1741.7769,38743.668,17102.643
3111,1716.4069,38580.34,17672.385
3112,1227.4368,39238.145,18152.293
3113,1732.686,39058.766,17511.973
3114,1784.8376,39824.035,17505.602
3115,1473.4612,37264.36,16678.988
3116,1243.2407,40060.355,18863.143
3117,1203.5519,39425.64,17690.27
3118,1587.8911,38007.14,16596.416
3119,1751.7798,38540.812,18047.81
3120,1667.2434,40197.5,17049.305
3121,2067.8428,39303.656,17986.672
3122,1722.2637,39810.926,18964.244
3123,1814.9178,34907.914,15988.052
3124,1873.4648,38884.5,17467.273
3125,1703.8491,38676.223,17176.486
3126,1213.8804,37426.055,17202.617
3127,1402.3939,39365.516,17891.941
3128,1387.3037,37062.64,16090.022
3129,1309.1886,40435.957,18767.553
3130,1541.4188,39140.5,17704.742
3131,1067.8315,33980.11,15466.455
3132,1630.6008,39144.43,17447.348
3133,1253.8989,39965.953,18132.664
3134,945.3263,38151.266,17599.322
3135,1768.4966,36273.684,16760.414
3136,1903.981,40470.66,18646.148
3137,1555.2316,36975.434,17632.902
3138,1911.6537,37917.656,16474.246
3139,1892.199,39244.703,17825.834
3140,1789.573,38103.32,17294.559
3141,1565.3887,39266.95,18338.566
3142,1374.1841,39480.914,17682.57
3143,1573.5278,35954.797,17231.305
3144,1883.851,38858.17,17612.678
3145,1859.9197,39305.562,17825.27
3146,1311.1562,38176.93,17830.117
3147,1999.3468,39256.508,17707.75
3148,1914.6163,40834.766,18831.771
3149,1371.7173,36433.098,17286.248
3150,1640.0039,38761.51,17718.29
3151,1443.5333,40619.62,18219.63
3152,1535.2207,38767.504,18141.227
3153,1928.895,39327.64,17407.988
3154,1382.4409,39199.645,17568.729
3155,1166.3433,39092.75,18468.146
3156,1329.5989,41684.152,18532.156
3157,1269.2583,39188.48,17615.68
3158,1486.6036,37955.65,17053.12
3159,1299.8927,37777.57,16773.617
3160,1241.7382,40078.137,18144.885
3161,1520.1616,39404.54,18042.979
3162,1982.0918,39082.96,17510.496
3163,1494.3843,38732.05,16582.352
3164,1675.1536,37753.676,17110.045
3165,1976.5737,38869.48,17352.914
3166,1130.2836,39759.242,17617.6
3167,1308.3829,39579.98,18045.914
3168,1403.4568,40435.453,18590.78
3169,1715.949,39226.55,17585.115
3170,1243.4733,41159.82,18830.146
3171,1453.9507,40767.32,18320.365
3172,1120.3002,38330.387,17115.424
3173,1527.8145,38382.945,17510.133
3174,1439.9465,37506.23,17443.057
3175,1621.9844,37017.7,16511.305
3176,1531.417,39355.12,19078.215
3177,1597.3848,37530.082,17454.584
3178,1897.5768,39994.11,17829.213
3179,1862.7542,40822.32,18591.65
3180,1073.7772,40080.83,18151.004
3181,1164.514,37060.625,16806.93
3182,2155.4658,38559.996,17711.496
3183,1704.18,40095.547,17758.96
3184,1218.813,40107.152,18009.938
3185,1729.6953,38102.742,17610.742
3186,1637.7388,38642.535,17668.736
3187,1463.3562,39236.582,17988.19
3188,1169.6199,37567.734,17349.564
3189,1429.1207,37973.168,17309.393
3190,1319.1184,39189,18007.598
3191,1415.6448,36604.734,17249.787
3192,1850.9911,38983.895,16943.695
3193,1705.1239,40056.52,17894.924
3194,1468.1294,38412.28,16638.373
3195,1136.0667,40294.395,17865.82
3196,1573.9453,34948.07,16769.309
3197,1442.2201,37516.4,17597.648
3198,1473.855,37246.75,17098.562
3199,945.80426,40031.277,17930.326
3200,1742.7706,38011.242,17321.148
3201,1711.1764,37205.08,16483.66
3202,1598.724,35914.84,17007.146
3203,1664.9785,41045.105,18384.092
3204,1746.8228,39761.246,18464.434
3205,1529.7363,37511.816,17959.854
3206,1978.5994,40788.26,17138.59
3207,1694.0764,37677.867,16885.527
3208,1738.1884,39024.188,17713.299
3209,1164.2646,36780.75,17550.71
3210,1999.2352,38104.043,18209.21
3211,1673.3353,39518.168,16733.604
3212,1590.0499,38875.504,18307.805
3213,989.2168,39895.395,18096.816
3214,1660.213,38750.723,17507.982
3215,1526.4379,37913.895,17828.852
